ExperimentName,Site,NDARGUID,Version,Overall_RT,Overall_ACC,HappyBlocks_RT,HappyBlocks_ACC,FearBlocks_RT,FearBlocks_ACC,NeutBlocks_RT,NeutBlocks_ACC,PlaceBlocks_RT,PlaceBlocks_ACC,Overall0back_RT,Overall0back_ACC,Happy0back_RT,Happy0back_ACC,Fear0back_RT,Fear0back_ACC,Neut0back_RT,Neut0back_ACC,Place0back_RT,Place0back_ACC,Overall2back_RT,Overall2back_ACC,Happy2back_RT,Happy2back_ACC,Fear2back_RT,Fear2back_ACC,Neut2back_RT,Neut2back_ACC,Place2back_RT,Place2back_ACC,run1Overall_RT,run1Overall_ACC,run1HappyBlocks_RT,run1HappyBlocks_ACC,run1FearBlocks_RT,run1FearBlocks_ACC,run1NeutBlocks_RT,run1NeutBlocks_ACC,run1PlaceBlocks_RT,run1PlaceBlocks_ACC,run1Happy0back_RT,run1Happy0back_ACC,run1Fear0back_RT,run1Fear0back_ACC,run1Neut0back_RT,run1Neut0back_ACC,run1Place0back_RT,run1Place0back_ACC,run1Happy2back_RT,run1Happy2back_ACC,run1Fear2back_RT,run1Fear2back_ACC,run1Neut2back_RT,run1Neut2back_ACC,run1Place2back_RT,run1Place2back_ACC,run2Overall_RT,run2Overall_ACC,run2HappyBlocks_RT,run2HappyBlocks_ACC,run2FearBlocks_RT,run2FearBlocks_ACC,run2NeutBlocks_RT,run2NeutBlocks_ACC,run2PlaceBlocks_RT,run2PlaceBlocks_ACC,run2Happy0back_RT,run2Happy0back_ACC,run2Fear0back_RT,run2Fear0back_ACC,run2Neut0back_RT,run2Neut0back_ACC,run2Place0back_RT,run2Place0back_ACC,run2Happy2back_RT,run2Happy2back_ACC,run2Fear2back_RT,run2Fear2back_ACC,run2Neut2back_RT,run2Neut2back_ACC,run2Place2back_RT,run2Place2back_ACC,Nonlure_ACC,Lure_ACC,Target_ACC,HappyTargetHR,HappyLureFA,HappyNonlureFA,FearTargetHR,FearLureFA,FearNonlureFA,NeutTargetHR,NeutLureFA,NeutNonlureFA,PlaceTargetHR,PlaceLureFA,PlaceNonlureFA
Emo_Nback_20160913,CHLA,KGX16MTR,1,975,0.856,922.355,0.775,938.111,0.9,924.086,0.875,1110.486,0.875,886.149,0.925,871.75,1,830.737,0.95,826.111,0.9,1028.588,0.85,1079.365,0.787,1014.364,0.55,1058.118,0.85,1027.824,0.85,1187.833,0.9,993,0.762,892.167,0.6,947.222,0.9,931,0.75,1178.25,0.8,869,1,841.7,1,856.75,0.8,1209.286,0.7,1008,0.2,1079.125,0.8,1015.857,0.7,1154.111,0.9,960.553,0.95,941.421,0.95,929,0.9,918.9,1,1053.421,0.95,874.5,1,818.556,0.9,801.6,1,902.1,1,1015.778,0.9,1039.444,0.9,1036.2,1,1221.556,0.9,0.935,0.906,0.781,0.625,0.8,0.818,0.875,0.7,1,1,0.8,0.864,0.625,0.9,0.955
Emo_Nback_20160913,CHLA,THZ2FDT4,3,763.503,0.969,686.641,0.975,690.974,0.95,731.375,1,948.737,0.95,748.731,0.975,613.35,1,734.833,0.9,682.6,1,962.75,1,778.468,0.963,763.789,0.95,651.5,1,780.15,1,933.167,0.9,811.039,0.95,724.7,1,775.389,0.9,737.8,1,1024,0.9,565.6,1,834.375,0.8,640.5,1,1080.4,1,883.8,1,728.2,1,835.1,1,953.5,0.8,717.772,0.988,646.579,0.95,615,1,724.95,1,881,1,661.1,1,655.2,1,724.7,1,845.1,1,630.444,0.9,574.8,1,725.2,1,916.9,1,1,0.938,0.938,0.875,1,1,1,0.8,1,1,1,1,0.875,0.9,1
Emo_Nback_20160913,CUB,1K3LDK3L,1,1191.202,0.744,1315.71,0.775,1114.607,0.7,996.312,0.8,1352.679,0.7,1209.317,0.75,1349.375,0.8,1134,0.65,967.412,0.85,1412.929,0.7,1172.78,0.738,1279.8,0.75,1097.8,0.75,1029.067,0.75,1292.429,0.7,1220.242,0.775,1306.688,0.8,1254.929,0.7,1018.25,0.8,1305.438,0.8,1161.111,0.9,1379.333,0.6,904.6,1,1321.125,0.8,1493.857,0.7,1161.625,0.8,1207.667,0.6,1289.75,0.8,1159.614,0.713,1325.333,0.75,974.286,0.7,974.375,0.8,1415.667,0.6,1591.429,0.7,923.714,0.7,1057.143,0.7,1535.333,0.6,1092.5,0.8,1024.857,0.7,910,0.9,1296,0.6,0.739,0.75,0.562,0.5,0.8,0.864,0.625,0.6,0.773,0.625,1,0.773,0.5,0.8,0.727
Emo_Nback_20160913,CUB,36E4JVZ2,3,894.944,0.787,833.767,0.75,893.333,0.75,840.452,0.775,997.029,0.875,904.197,0.95,878.316,0.95,869.263,0.95,867.5,0.9,995,1,880.88,0.625,756.818,0.55,934.909,0.55,803,0.65,999.733,0.75,893.841,0.787,845.062,0.8,946.714,0.7,856.933,0.75,926.833,0.9,875.5,1,897.556,0.9,869.222,0.9,812,1,794.333,0.6,1035.2,0.5,838.5,0.6,1070.375,0.8,896.048,0.787,820.857,0.7,846.625,0.8,825,0.8,1071.353,0.85,881.444,0.9,843.8,1,865.778,0.9,1178,1,711.8,0.5,851.333,0.6,772.571,0.7,919,0.7,0.913,0.906,0.438,0.375,0.8,0.864,0.5,0.8,0.818,0.25,0.9,0.909,0.625,1,0.909
Emo_Nback_20160913,CUB,36E4JVZ2,3,894.944,0.787,833.767,0.75,893.333,0.75,840.452,0.775,997.029,0.875,904.197,0.95,878.316,0.95,869.263,0.95,867.5,0.9,995,1,880.88,0.625,756.818,0.55,934.909,0.55,803,0.65,999.733,0.75,893.841,0.787,845.062,0.8,946.714,0.7,856.933,0.75,926.833,0.9,875.5,1,897.556,0.9,869.222,0.9,812,1,794.333,0.6,1035.2,0.5,838.5,0.6,1070.375,0.8,896.048,0.787,820.857,0.7,846.625,0.8,825,0.8,1071.353,0.85,881.444,0.9,843.8,1,865.778,0.9,1178,1,711.8,0.5,851.333,0.6,772.571,0.7,919,0.7,0.913,0.781,0.438,0.375,0.8,0.864,0.5,0.8,0.818,0.25,0.9,0.909,0.625,1,0.909
Emo_Nback_20160913,CUB,3GFD7GXB,4,1064.463,0.769,1163.906,0.8,920.485,0.825,1051.788,0.825,1143.96,0.625,970.619,0.787,1029.375,0.8,789.211,0.95,1021.158,0.95,1142.444,0.45,1163,0.75,1298.438,0.8,1098.643,0.7,1093.357,0.7,1144.812,0.8,1061.23,0.762,1263.846,0.65,839.941,0.85,1046,0.9,1169.077,0.65,1173,0.6,749.4,1,1023.5,1,1212.167,0.6,1341.714,0.7,969.286,0.7,1074.125,0.8,1132.143,0.7,1067.645,0.775,1095.526,0.95,1006.062,0.8,1058.733,0.75,1116.75,0.6,943.2,1,833.444,0.9,1018.556,0.9,1003,0.3,1264.778,0.9,1228,0.7,1119,0.6,1154.667,0.9,0.913,0.75,0.719,0.75,0.8,0.818,0.625,0.7,0.955,0.875,0.6,0.909,0.625,0.4,0.727
Emo_Nback_20160913,CUB,84NCVEYA,4,1133.275,0.75,1052.483,0.725,1142.129,0.775,1120.207,0.725,1212.226,0.775,1042.097,0.775,962.75,0.8,1026.5,0.8,1081.6,0.75,1103.867,0.75,1230.741,0.725,1162.923,0.65,1265.467,0.75,1161.571,0.7,1313.812,0.8,1194.186,0.738,1103.143,0.7,1169.688,0.8,1258.75,0.8,1242.923,0.65,1051.75,0.8,1128.75,0.8,1335.167,0.6,1094.333,0.6,1171.667,0.6,1210.625,0.8,1212.9,1,1370.286,0.7,1074.361,0.762,1005.2,0.75,1112.733,0.75,949.692,0.65,1190.056,0.9,873.75,0.8,924.25,0.8,912.556,0.9,1110.222,0.9,1155.429,0.7,1328.143,0.7,1033.25,0.4,1269.889,0.9,0.826,0.688,0.625,0.75,0.7,0.727,0.5,0.7,0.909,0.625,0.6,0.818,0.625,0.7,0.864
Emo_Nback_20160913,CUB,97YY6Y1R,4,1027.53,0.838,1124.971,0.85,950.03,0.825,972.314,0.875,1064.312,0.8,923.246,0.863,997.471,0.85,891.882,0.85,847.667,0.9,960.412,0.85,1138.231,0.812,1252.471,0.85,1011.812,0.8,1104.294,0.85,1182.067,0.75,1006.887,0.887,1050.053,0.95,909.353,0.85,958.333,0.9,1107.588,0.85,942.5,1,832.556,0.9,857.222,0.9,984,1,1169.556,0.9,995.75,0.8,1059.444,0.9,1284.143,0.7,1050.794,0.787,1219.867,0.75,993.25,0.8,987.118,0.85,1015.267,0.75,1076,0.7,958.625,0.8,838.111,0.9,926.714,0.7,1345.75,0.8,1027.875,0.8,1154.75,0.8,1092.75,0.8,0.935,0.844,0.656,0.75,0.8,0.909,0.625,0.8,0.909,0.625,0.9,0.955,0.625,0.8,0.864
Emo_Nback_20160913,CUB,CLA2CZ2U,4,1105.066,0.756,1114,0.775,1060.571,0.875,1071.531,0.8,1207.391,0.575,1030.377,0.762,1019.294,0.85,957.158,0.95,991.688,0.8,1274.667,0.45,1181,0.75,1229,0.7,1183.375,0.8,1151.375,0.8,1164.143,0.7,1129.889,0.787,1177,0.8,1035.167,0.9,1057.235,0.85,1312.083,0.6,1203.429,0.7,919.2,1,903.889,0.9,1444.8,0.5,1156.444,0.9,1180.125,0.8,1229.75,0.8,1217.286,0.7,1078.103,0.725,1046.8,0.75,1087.471,0.85,1087.733,0.75,1093.182,0.55,890.4,1,999.333,0.9,1104.571,0.7,1062,0.4,1359.6,0.5,1186.625,0.8,1073,0.8,1111,0.7,0.913,0.5,0.812,0.75,0.6,0.864,1,0.5,1,0.875,0.4,0.955,0.625,0.1,0.773
Emo_Nback_20160913,CUB,DA6VVDEG,1,1177.364,0.806,1090.742,0.775,1141.5,0.95,1151.71,0.775,1344.379,0.725,1099.155,0.887,1020.333,0.9,1077.65,1,1124.222,0.9,1192.333,0.75,1273.103,0.725,1188.231,0.65,1212.444,0.9,1189.769,0.65,1507.286,0.7,1165.877,0.812,1055.688,0.8,1181.45,1,1028.333,0.75,1416.929,0.7,962.333,0.9,1094,1,1029.6,1,1337.625,0.8,1175.714,0.7,1268.9,1,1025.8,0.5,1522.667,0.6,1189.031,0.8,1128.133,0.75,1097.111,0.9,1267.375,0.8,1276.667,0.75,1078.333,0.9,1061.3,1,1242.5,0.8,1026.286,0.7,1202.833,0.6,1141.875,0.8,1292.25,0.8,1495.75,0.8,0.891,0.844,0.562,0.375,0.8,0.909,1,0.9,0.955,0.5,0.8,0.864,0.375,0.7,0.864
Emo_Nback_20160913,CUB,DA6VVDEG,1,1177.364,0.806,1090.742,0.775,1141.5,0.95,1151.71,0.775,1344.379,0.725,1099.155,0.887,1020.333,0.9,1077.65,1,1124.222,0.9,1192.333,0.75,1273.103,0.725,1188.231,0.65,1212.444,0.9,1189.769,0.65,1507.286,0.7,1165.877,0.812,1055.688,0.8,1181.45,1,1028.333,0.75,1416.929,0.7,962.333,0.9,1094,1,1029.6,1,1337.625,0.8,1175.714,0.7,1268.9,1,1025.8,0.5,1522.667,0.6,1189.031,0.8,1128.133,0.75,1097.111,0.9,1267.375,0.8,1276.667,0.75,1078.333,0.9,1061.3,1,1242.5,0.8,1026.286,0.7,1202.833,0.6,1141.875,0.8,1292.25,0.8,1495.75,0.8,0.891,0.812,0.562,0.375,0.8,0.909,1,0.9,0.955,0.5,0.8,0.864,0.375,0.7,0.864
Emo_Nback_20160913,CUB,H6H319AA,1,1045.843,0.838,1035.794,0.85,1091.765,0.85,1079.27,0.925,961.138,0.725,921.597,0.963,892.263,0.95,934.158,0.95,941.15,1,917.789,0.95,1213.684,0.713,1217.6,0.75,1291.4,0.75,1241.765,0.85,1043.5,0.5,1076.864,0.825,1029.933,0.75,1113.833,0.9,1151.889,0.9,989.4,0.75,843.667,0.9,943.3,1,999.4,1,979.2,1,1309.333,0.6,1327,0.8,1342.5,0.8,1009.8,0.5,1015.735,0.85,1040.421,0.95,1066.938,0.8,1010.474,0.95,930.857,0.7,936,1,924,0.9,882.9,1,849.556,0.9,1156.444,0.9,1250.714,0.7,1152.222,0.9,1077.2,0.5,0.957,0.75,0.719,0.75,0.8,0.909,0.75,0.6,1,0.75,0.9,1,0.625,0.7,0.773
Emo_Nback_20160913,CUB,K9N3BY03,1,907.252,0.869,854.171,0.875,869.444,0.9,922.371,0.875,988.758,0.825,827.091,0.963,776.737,0.95,794.35,1,889.55,1,847.222,0.9,1006.806,0.775,946.125,0.8,963.312,0.8,966.133,0.75,1158.6,0.75,947.515,0.825,970.438,0.8,893.444,0.9,991.778,0.9,933.929,0.7,822.889,0.9,782.4,1,998.8,1,804.125,0.8,1160.143,0.7,1032.25,0.8,983,0.8,1107,0.6,870.849,0.912,756.263,0.95,845.444,0.9,848.882,0.85,1029.158,0.95,735.2,1,806.3,1,780.3,1,881.7,1,779.667,0.9,894.375,0.8,946.857,0.7,1193,0.9,1,0.656,0.844,0.875,0.7,0.955,1,0.6,1,0.875,0.6,1,0.625,0.7,0.955
Emo_Nback_20160913,CUB,LWRKNUN1,1,834.889,0.844,758.4,0.875,780.324,0.85,841.778,0.9,977.7,0.75,740.743,0.875,665.684,0.95,778.933,0.75,680.15,1,869.812,0.8,936.277,0.812,868.5,0.8,781.421,0.95,1043.812,0.8,1101,0.7,841.851,0.838,794.278,0.9,815.4,0.75,827.667,0.9,936.125,0.8,687.222,0.9,719.833,0.6,646.4,1,882.444,0.9,901.333,0.9,879.111,0.9,1054.25,0.8,1005.143,0.7,828.029,0.85,720.412,0.85,752.632,0.95,855.889,0.9,1025.214,0.7,646.3,1,818.333,0.9,713.9,1,853.571,0.7,826.286,0.7,693.5,1,1033.375,0.8,1196.857,0.7,0.913,0.688,0.781,0.75,0.8,0.955,0.625,0.8,0.955,0.875,0.9,0.909,0.875,0.5,0.818
Emo_Nback_20160913,CUB,R2HJCC0M,3,1102.53,0.731,1098.714,0.7,1093.862,0.725,1029.406,0.8,1198.893,0.7,1056.75,0.7,1129.375,0.8,982.385,0.65,871.333,0.75,1272.25,0.6,1144.557,0.762,1057.833,0.6,1184.438,0.8,1168.882,0.85,1143.875,0.8,1174.054,0.7,1217.385,0.65,1216.786,0.7,1121,0.85,1152.417,0.6,1190.857,0.7,1330.6,0.5,985.125,0.8,1281,0.5,1248.333,0.6,1153.556,0.9,1241.778,0.9,1060.571,0.7,1036.869,0.762,995.867,0.75,979.133,0.75,925.6,0.75,1233.75,0.8,1081.556,0.9,764.75,0.8,741.286,0.7,1266,0.7,867.333,0.6,1224.143,0.7,1086.875,0.8,1208.667,0.9,0.935,0.688,0.469,0.375,0.6,0.864,0.5,0.4,0.955,0.625,0.7,0.909,0.375,0.6,0.864
Emo_Nback_20160913,CUB,TZ0RTCNR,1,1116.382,0.543,1145.125,0.4,980.1,0.5,1144.35,0.667,1201.7,0.667,1056.571,0.583,1179,0.35,970.5,0.4,1037,1,1059.3,1,1167.439,0.512,1118.778,0.45,986.5,0.6,1251.7,0.5,1344.1,0.5,1141.803,0.887,1145.125,0.8,1055,0.75,1144.35,1,1201.7,1,1179,0.7,970.5,0.8,1037,1,1059.3,1,1118.778,0.9,1151.571,0.7,1251.7,1,1344.1,1,755.4,0.083, NaN,0,755.4,0.25, NaN,0, NaN,0, NaN,0, NaN,0, NaN, NaN, NaN, NaN, NaN,0,755.4,0.5, NaN,0, NaN,0,0.667,0.429,0.536,0.25,0.4,0.455,0.625,0.4,0.5,0.667,0.714,0.647,0.667,0.714,0.647
Emo_Nback_20160913,CUB,UY1UGEA3,3,1093.875,0.7,1098.63,0.675,1095.571,0.7,1040.28,0.625,1130.25,0.8,1044.55,0.75,1005.471,0.85,1030.062,0.8,1021,0.6,1123.133,0.75,1150.788,0.65,1257,0.5,1182.917,0.6,1058.077,0.65,1136.529,0.85,1104.93,0.713,1053.429,0.7,1091,0.8,1071.727,0.55,1186.75,0.8,1004.75,0.8,949.111,0.9,1125.6,0.5,1151.714,0.7,1118.333,0.6,1273.429,0.7,1026.833,0.6,1214,0.9,1082.418,0.688,1147.308,0.65,1101.667,0.6,1015.571,0.7,1073.75,0.8,1006.111,0.9,1134.143,0.7,946.286,0.7,1098.125,0.8,1465,0.4,1056.2,0.5,1084.857,0.7,1049.375,0.8,0.891,0.469,0.656,0.75,0.3,0.818,0.625,0.3,0.909,0.375,0.3,0.864,0.875,0.6,0.864
Emo_Nback_20160913,CUB,VL1JXMTC,3,1062.176,0.781,975.581,0.775,975.742,0.775,1202.931,0.725,1099.882,0.85,1092.729,0.875,1069.611,0.9,1015.375,0.8,1220.312,0.8,1073.35,1,1023.291,0.688,845.385,0.65,933.467,0.75,1181.538,0.65,1137.786,0.7,1138.222,0.787,1035,0.75,1197.562,0.8,1162.267,0.75,1152.235,0.85,1257.75,0.8,1261.667,0.9,1221.111,0.9,1123.2,1,780.429,0.7,1115.143,0.7,1074,0.6,1193.714,0.7,984.903,0.775,919.875,0.8,739.133,0.75,1246.5,0.7,1047.529,0.85,919.1,1,698.714,0.7,1219.286,0.7,1023.5,1,921.167,0.6,774.5,0.8,1273.714,0.7,1081.857,0.7,0.848,0.688,0.438,0.25,0.9,0.909,0.25,0.9,0.909,0.5,0.7,0.818,0.75,0.8,0.909
Emo_Nback_20160913,CUB,VT3K0T1N,2,947.833,0.675,890.154,0.65,960.484,0.775,893,0.775,1088.2,0.5,898.431,0.812,780.667,0.75,916.556,0.9,876.75,1,1054.583,0.6,1022.512,0.537,1039.455,0.55,1021.308,0.65,922.545,0.55,1138.625,0.4,984.185,0.675,911.071,0.7,1022.438,0.8,868.333,0.75,1223,0.45,916.889,0.9,931.2,1,818.3,1,1188,0.5,900.6,0.5,1174.5,0.6,968.4,0.5,1266.75,0.4,911.481,0.675,865.75,0.6,894.4,0.75,916.125,0.8,977.909,0.55,576.333,0.6,898.25,0.8,935.2,1,959.286,0.7,1155.167,0.6,890,0.7,884.333,0.6,1010.5,0.4,0.696,0.781,0.531,0.25,0.8,0.727,0.75,0.6,0.864,0.75,0.8,0.773,0.375,0.7,0.455
Emo_Nback_20160913,CUB,XMWLDC53,1,1042.162,0.887,987.553,0.95,944.429,0.875,1089.921,0.95,1160.903,0.775,911.014,0.912,833.316,0.95,864.105,0.95,917.474,0.95,1051.312,0.8,1180.913,0.863,1141.789,0.95,1039.812,0.8,1262.368,0.95,1277.8,0.75,1046.833,0.9,1024.947,0.95,955.118,0.85,1089.789,0.95,1115,0.85,828.333,0.9,802.778,0.9,906.7,1,1018.7,1,1201.9,1,1126.5,0.8,1293.222,0.9,1252.571,0.7,1037.357,0.875,950.158,0.95,934.333,0.9,1090.053,0.95,1216.643,0.7,837.8,1,919.3,1,929.444,0.9,1105.667,0.6,1075,0.9,953.125,0.8,1234.6,1,1299.875,0.8,0.913,0.812,0.812,0.875,1,0.955,1,0.7,0.909,0.875,1,0.955,0.5,0.9,0.818
Emo_Nback_20160913,FIU,1lfg71cx,3,974.403,0.869,939.658,0.95,919.788,0.825,972.794,0.85,1067.853,0.85,907.573,0.938,856.55,1,822.765,0.85,937.421,0.95,1007.316,0.95,1052.719,0.8,1032,0.9,1022.875,0.8,1017.6,0.75,1144.533,0.75,1062.657,0.838,963.368,0.95,1060.235,0.85,1063.667,0.75,1182.188,0.8,846.7,1,990.75,0.8,1006,0.9,1074.1,1,1093,0.9,1122,0.9,1150.167,0.6,1362.333,0.6,892.278,0.9,915.947,0.95,770.562,0.8,901.053,0.95,966.222,0.9,866.4,1,673.444,0.9,875.7,1,933.111,0.9,971,0.9,895.429,0.7,929.222,0.9,999.333,0.9,0.957,0.812,0.781,0.875,1,0.955,0.75,0.6,0.955,0.75,0.8,0.909,0.75,0.7,0.955
Emo_Nback_20160913,FIU,ZTHTZP3K,3,944.724,0.906,914.35,1,961.722,0.9,851.541,0.925,1071.312,0.8,868.529,0.85,766.4,1,939.941,0.85,827.412,0.85,977.643,0.7,1012.013,0.963,1062.3,1,981.211,0.95,872.05,1,1144.167,0.9,1001.742,0.825,930,1,1052.625,0.8,953.294,0.85,1112.846,0.65,822.3,1,1223.286,0.7,984.429,0.7,979.25,0.4,1037.7,1,919.889,0.9,931.5,1,1172.222,0.9,897.089,0.988,898.7,1,889,1,765.05,1,1042.895,0.95,710.5,1,741.6,1,717.5,1,977,1,1086.9,1,1036.4,1,812.6,1,1116.111,0.9,0.978,0.812,0.812,1,1,1,0.875,0.7,1,0.75,0.9,1,0.625,0.7,0.909
Emo_Nback_GE_20160913,LIBR,5MYF77YV,3,793.934,0.95,778.475,1,788,0.975,793.324,0.925,818.167,0.9,707.987,0.938,719.2,1,732.211,0.95,708.167,0.9,669.778,0.9,877.649,0.963,837.75,1,841,1,874,0.95,966.556,0.9,798.156,0.963,789.05,1,830.35,1,793.941,0.85,778.65,1,627.5,1,732.2,1,659.75,0.8,627.1,1,950.6,1,928.5,1,913.222,0.9,930.2,1,789.6,0.938,767.9,1,743.421,0.95,792.8,1,867.562,0.8,810.9,1,732.222,0.9,746.9,1,723.125,0.8,724.9,1,753.5,1,838.7,1,1012,0.8,0.957,1,0.906,1,1,1,1,1,0.955,0.75,1,0.955,0.875,1,0.864
Emo_Nback_GE_20160913,LIBR,1415W413,3,960.86,0.85,1064.125,0.8,912.147,0.85,877.543,0.875,997.086,0.875,935.151,0.912,994.722,0.9,892.667,0.9,913.895,0.95,940.5,0.9,990.651,0.787,1153.357,0.7,934.062,0.8,834.375,0.8,1057,0.85,931.103,0.85,1037.5,0.8,923.706,0.85,784.235,0.85,982.222,0.9,908.25,0.8,894.375,0.8,830,0.9,967.8,1,1166.75,0.8,949.778,0.9,732.75,0.8,1000.25,0.8,990.618,0.85,1090.75,0.8,900.588,0.85,965.667,0.9,1012.824,0.85,1063.9,1,891.3,1,989.4,1,906.375,0.8,1135.5,0.6,913.857,0.7,936,0.8,1107.444,0.9,0.804,0.781,0.906,1,0.5,0.864,0.875,0.6,0.955,0.875,0.7,0.955,0.875,0.8,0.909
Emo_Nback_GE_20160913,LIBR,1ZD6AF6H,3,877.376,0.931,841.395,0.95,841.086,0.875,794.75,0.9,1017.675,1,742.26,0.912,711.75,1,752.6,0.75,691.944,0.9,810.3,1,1007.158,0.95,985.444,0.9,907.45,1,897.556,0.9,1225.05,1,876.368,0.95,789.263,0.95,847.684,0.95,821.444,0.9,1035.8,1,655.1,1,813.778,0.9,770.625,0.8,786.8,1,938.333,0.9,878.2,1,862.1,1,1284.8,1,878.425,0.912,893.526,0.95,833.25,0.8,768.056,0.9,999.55,1,768.4,1,660.833,0.6,629,1,833.8,1,1032.556,0.9,936.7,1,941.875,0.8,1165.3,1,0.957,0.906,0.812,0.75,1,1,0.75,0.8,0.955,0.75,1,0.909,1,1,1
