ExperimentName,Site,NDARGUID,Version,Overall_RT,Overall_ACC,HappyBlocks_RT,HappyBlocks_ACC,FearBlocks_RT,FearBlocks_ACC,NeutBlocks_RT,NeutBlocks_ACC,PlaceBlocks_RT,PlaceBlocks_ACC,Overall0back_RT,Overall0back_ACC,Happy0back_RT,Happy0back_ACC,Fear0back_RT,Fear0back_ACC,Neut0back_RT,Neut0back_ACC,Place0back_RT,Place0back_ACC,Overall2back_RT,Overall2back_ACC,Happy2back_RT,Happy2back_ACC,Fear2back_RT,Fear2back_ACC,Neut2back_RT,Neut2back_ACC,Place2back_RT,Place2back_ACC,run1Overall_RT,run1Overall_ACC,run1HappyBlocks_RT,run1HappyBlocks_ACC,run1FearBlocks_RT,run1FearBlocks_ACC,run1NeutBlocks_RT,run1NeutBlocks_ACC,run1PlaceBlocks_RT,run1PlaceBlocks_ACC,run1Happy0back_RT,run1Happy0back_ACC,run1Fear0back_RT,run1Fear0back_ACC,run1Neut0back_RT,run1Neut0back_ACC,run1Place0back_RT,run1Place0back_ACC,run1Happy2back_RT,run1Happy2back_ACC,run1Fear2back_RT,run1Fear2back_ACC,run1Neut2back_RT,run1Neut2back_ACC,run1Place2back_RT,run1Place2back_ACC,run2Overall_RT,run2Overall_ACC,run2HappyBlocks_RT,run2HappyBlocks_ACC,run2FearBlocks_RT,run2FearBlocks_ACC,run2NeutBlocks_RT,run2NeutBlocks_ACC,run2PlaceBlocks_RT,run2PlaceBlocks_ACC,run2Happy0back_RT,run2Happy0back_ACC,run2Fear0back_RT,run2Fear0back_ACC,run2Neut0back_RT,run2Neut0back_ACC,run2Place0back_RT,run2Place0back_ACC,run2Happy2back_RT,run2Happy2back_ACC,run2Fear2back_RT,run2Fear2back_ACC,run2Neut2back_RT,run2Neut2back_ACC,run2Place2back_RT,run2Place2back_ACC,Nonlure_ACC,Lure_ACC,Target_ACC,HappyTargetHR,HappyLureFA,HappyNonlureFA,FearTargetHR,FearLureFA,FearNonlureFA,NeutTargetHR,NeutLureFA,NeutNonlureFA,PlaceTargetHR,PlaceLureFA,PlaceNonlureFA
Emo_Nback_GE_20160913,LIBR,3LA2YW3R,2,1076.843,0.794,1047.586,0.725,1135.879,0.825,978.848,0.825,1143.531,0.8,985.203,0.925,962.263,0.95,997.684,0.95,904.579,0.95,1087,0.85,1204.792,0.662,1209.7,0.5,1323.429,0.7,1079.643,0.7,1207.6,0.75,1032.317,0.787,981.4,0.75,1193.125,0.8,951.688,0.8,999.875,0.8,902,0.9,1177.8,1,855,1,1011.667,0.9,1100.5,0.6,1218.667,0.6,1112.833,0.6,984.714,0.7,1120.672,0.8,1118.5,0.7,1082,0.85,1004.412,0.85,1287.188,0.8,1016.5,1,797.556,0.9,959.667,0.9,1171.75,0.8,1373.5,0.4,1402,0.8,1054.75,0.8,1402.625,0.8,0.891,0.812,0.531,0.375,0.7,0.864,0.375,0.9,0.955,0.625,0.8,0.909,0.75,0.8,0.818
Emo_Nback_GE_20160913,LIBR,5AF8JW1F,4,871.536,0.875,917.222,0.9,849.657,0.875,803.73,0.925,922.469,0.8,831.896,0.963,902.95,1,788.053,0.95,729,1,913.556,0.9,919.984,0.787,935.062,0.8,922.812,0.8,891.647,0.85,933.929,0.7,875.119,0.838,954.333,0.9,746.588,0.85,817,0.95,1018.462,0.65,1047.3,1,679.7,1,683.1,1,1092.75,0.8,838.125,0.8,842.143,0.7,965.778,0.9,899.6,0.5,868.247,0.912,880.111,0.9,947,0.9,789.722,0.9,856.789,0.95,758.6,1,908.444,0.9,774.9,1,770.2,1,1032,0.8,985.556,0.9,808.25,0.8,953,0.9,0.891,0.875,0.875,1,0.8,0.909,1,0.6,0.955,0.875,0.8,1,0.625,0.8,0.864
Emo_Nback_GE_20160913,LIBR,5RCURZX7,3,758.029,0.869,666.378,0.925,826.333,0.9,712.853,0.85,835.156,0.8,705.883,0.963,636,1,851.263,0.95,694.316,0.95,645.632,0.95,822.79,0.775,702.118,0.85,798.471,0.85,736.333,0.75,1112.154,0.65,796.358,0.838,680.5,0.9,784.944,0.9,791.588,0.85,965.786,0.7,613.8,1,731.9,1,775.444,0.9,735.667,0.9,763.875,0.8,851.25,0.8,809.75,0.8,1380,0.5,722.361,0.9,653,0.95,867.722,0.9,634.118,0.85,733.556,0.9,658.2,1,983.889,0.9,621.3,1,564.6,1,647.222,0.9,751.556,0.9,652.429,0.7,944.75,0.8,0.957,1,0.719,0.625,1,1,0.875,0.9,0.909,0.75,0.7,0.955,0.625,0.8,0.864
Emo_Nback_GE_20160913,LIBR,5VJHAFVK,2,1117.519,0.65,982.13,0.575,1241.556,0.675,1052.226,0.775,1195.304,0.575,1038.865,0.65,883.091,0.55,1039.071,0.7,984.067,0.75,1249.917,0.6,1196.173,0.65,1072.917,0.6,1459.615,0.65,1116.125,0.8,1135.727,0.55,1135.776,0.613,1083,0.5,1364,0.6,1027.714,0.7,1082.077,0.65,980.5,0.4,1346.6,0.5,1022.286,0.7,1207.286,0.7,1151.333,0.6,1376.429,0.7,1033.143,0.7,936,0.6,1101.255,0.688,904.538,0.65,1143.6,0.75,1072.412,0.85,1342.5,0.5,827.429,0.7,868.222,0.9,950.625,0.8,1309.6,0.5,994.5,0.6,1556.667,0.6,1180.667,0.9,1375.4,0.5,0.761,0.562,0.531,0.5,0.4,0.682,0.625,0.7,0.682,0.625,0.8,0.818,0.375,0.5,0.682
Emo_Nback_GE_20160913,LIBR,D66M522R,2,994.958,0.887,992.027,0.925,1028.294,0.85,998.686,0.875,962.861,0.9,799.417,0.9,896.056,0.9,726.167,0.9,803.062,0.8,775.45,1,1196.086,0.875,1082.947,0.95,1368.188,0.8,1163.421,0.95,1197.125,0.8,996.8,0.875,1060.529,0.85,1088.706,0.85,933.895,0.95,911.471,0.85,1019.625,0.8,757,0.9,739,1,801,1,1096.889,0.9,1461.875,0.8,1150.444,0.9,1069.286,0.7,993.167,0.9,933.8,1,967.882,0.85,1075.625,0.8,1008.842,0.95,797.2,1,695.333,0.9,909.833,0.6,749.9,1,1070.4,1,1274.5,0.8,1175.1,1,1296.556,0.9,0.935,1,0.75,0.625,1,1,0.75,0.8,0.909,0.75,0.8,0.955,0.875,0.9,0.909
Emo_Nback_GE_20160913,LIBR,DULBXX1K,4,1331.667,0.094,1593.8,0.125,1122.4,0.125,1193,0.05,1336,0.075,1191.25,0.1,1371.5,0.1,1031.5,0.1,1193,0.1,1169,0.1,1492.143,0.087,1742,0.15,1183,0.15, NaN,0,1670,0.05,1429.5,0.1,1802.5,0.1,1262,0.15,1707,0.05,1169,0.1, NaN,0,1167,0.1,1707,0.1,1169,0.2,1802.5,0.2,1309.5,0.2, NaN,0, NaN,0,1219.857,0.087,1454.667,0.15,913,0.1,679,0.05,1670,0.05,1371.5,0.2,896,0.1,679,0.1, NaN,0,1621,0.1,930,0.1, NaN,0,1670,0.1,0.087,0,0.375,0.5,0,0.045,0.5,0,0.045,0.125,0,0.045,0.375,0,0
Emo_Nback_GE_20160913,LIBR,EJHM574R,2,884,0.856,869.676,0.85,919.306,0.9,824.781,0.8,915.743,0.875,809.446,0.925,769.611,0.9,838.6,1,702.765,0.85,911.947,0.95,971.571,0.787,982.25,0.8,1020.188,0.8,963.067,0.75,920.25,0.8,870.721,0.85,839.353,0.85,860.588,0.85,859.25,0.8,920.111,0.9,769,0.8,846.1,1,780,0.9,888.111,0.9,901.889,0.9,881.286,0.7,961.143,0.7,952.111,0.9,897.087,0.863,900,0.85,971.842,0.95,790.312,0.8,911.118,0.85,770.1,1,831.1,1,615.875,0.8,933.4,1,1085.571,0.7,1128.222,0.9,964.75,0.8,879.286,0.7,0.804,0.875,0.844,0.75,0.7,0.955,0.875,0.8,0.955,0.875,0.7,0.818,0.875,0.9,0.864
Emo_Nback_GE_20160913,LIBR,FTCMGAD3,4,992.892,0.694,882.923,0.65,1050.486,0.875,1007.182,0.55,1011.786,0.7,920.038,0.662,871.6,0.5,956.889,0.9,812.083,0.6,1005.923,0.65,1059.466,0.725,890,0.8,1149.588,0.85,1241.3,0.5,1016.867,0.75,1064.786,0.7,902.077,0.65,1145.1,1,996.364,0.55,1169.917,0.6,864.4,0.5,1060.5,1,654.25,0.4,1031.143,0.7,925.625,0.8,1229.7,1,1191.857,0.7,1364.2,0.5,919.691,0.688,863.769,0.65,924.333,0.75,1018,0.55,893.188,0.8,878.8,0.5,827.375,0.8,891,0.8,976.5,0.6,854.375,0.8,1035.143,0.7,1356.667,0.3,843.2,1,0.848,0.781,0.531,0.5,0.4,0.818,0.75,0.8,0.955,0.25,0.4,0.727,0.625,0.6,0.773
Emo_Nback_GE_20160913,LIBR,G6JBZCCD,1,898.746,0.863,803.529,0.85,933.176,0.85,894.543,0.875,962,0.875,903.08,0.938,799.105,0.95,1042.737,0.95,827.889,0.9,938.632,0.95,893.587,0.787,809.133,0.75,794.4,0.75,965.118,0.85,989.75,0.8,909.06,0.838,820.25,0.8,985.588,0.85,910.312,0.8,914.611,0.9,893.111,0.9,1075.333,0.9,921,0.9,880.5,1,726.571,0.7,884.625,0.8,896.571,0.7,957.25,0.8,889.014,0.887,788.667,0.9,880.765,0.85,881.263,0.95,1012.176,0.85,714.5,1,1013.4,1,734.778,0.9,1003.222,0.9,881.375,0.8,691.286,0.7,1013.1,1,1022.25,0.8,0.957,0.688,0.781,0.625,0.8,0.955,0.75,0.7,0.955,0.875,0.8,0.909,0.875,0.8,0.909
Emo_Nback_GE_20160913,LIBR,GGJJVCTG,3,774.465,0.887,793.056,0.9,755,0.85,768.811,0.925,780.229,0.875,686,0.9,687.263,0.95,624.353,0.85,675.222,0.9,753.667,0.9,865.457,0.875,911.294,0.85,885.647,0.85,857.474,0.95,808.353,0.85,798.9,0.875,774.941,0.85,839.625,0.8,833.158,0.95,749.167,0.9,662,0.9,668,0.8,723.222,0.9,739,0.9,902,0.8,1011.25,0.8,932.1,1,759.333,0.9,750.708,0.9,809.263,0.95,679.778,0.9,700.889,0.9,813.118,0.85,710,1,585.556,0.9,627.222,0.9,768.333,0.9,919.556,0.9,774,0.9,774.556,0.9,863.5,0.8,0.957,0.781,0.812,0.875,0.9,0.909,0.75,0.6,1,1,0.9,0.909,0.625,0.9,0.955
Emo_Nback_GE_20160829,LIBR,H9G32LJW,3,941.014,0.9,908.838,0.925,960,0.875,969.395,0.95,924.765,0.85,802.286,0.963,725.947,0.95,861.789,0.95,836.368,0.95,785.9,1,1100.448,0.838,1101.889,0.9,1076.625,0.8,1102.421,0.95,1123.143,0.7,976.792,0.9,876.947,0.95,1090.412,0.85,1062.45,1,867.562,0.8,625.222,0.9,993.556,0.9,889.9,1,670.1,1,1103.5,1,1199.375,0.8,1235,1,1196.667,0.6,905.236,0.9,942.5,0.9,836.833,0.9,866,0.9,975.611,0.9,816.6,1,743.2,1,776.889,0.9,901.7,1,1099.875,0.8,953.875,0.8,955.111,0.9,1068,0.8,0.978,0.938,0.844,0.875,0.9,0.955,0.875,0.8,0.909,0.875,1,0.955,0.75,0.9,0.864
Emo_Nback_GE_20160913,LIBR,KD2D4HP2,2,967.176,0.819,894.722,0.9,928.059,0.85,1008.643,0.7,1051.333,0.825,926.406,0.863,870.211,0.95,859.611,0.9,884.143,0.7,1085.389,0.9,1012.548,0.775,922.118,0.85,1005.062,0.8,1133.143,0.7,1010.467,0.75,966.986,0.863,914.684,0.95,833.789,0.95,1145.385,0.65,1033.944,0.9,890.3,1,752.8,1,883.5,0.6,1144.3,1,941.778,0.9,923.778,0.9,1369.857,0.7,896,0.8,967.387,0.775,872.412,0.85,1047.467,0.75,890.133,0.75,1072.2,0.75,847.889,0.9,993.125,0.8,884.625,0.8,1011.75,0.8,900,0.8,1109.571,0.7,896.429,0.7,1141.286,0.7,0.87,0.875,0.656,0.75,0.8,1,0.875,0.8,0.864,0.5,0.6,0.818,0.5,0.9,0.909
Emo_Nback_GE_20160913,LIBR,MXNTYPJU,1,931.197,0.919,864.342,0.95,899.167,0.9,879.333,0.9,1081.486,0.925,836.747,0.938,764.55,1,734.176,0.85,821.579,0.95,1019.684,0.95,1029.583,0.9,975.222,0.9,1046.789,0.95,943.882,0.85,1146.722,0.9,913.141,0.887,873.333,0.9,851.529,0.85,924.941,0.85,995.421,0.95,748,1,640.125,0.8,886.7,1,868.4,1,1030,0.8,1039.444,0.9,979.571,0.7,1136.556,0.9,948.066,0.95,856.25,1,941.789,0.95,838.526,0.95,1172.333,0.9,781.1,1,817.778,0.9,749.222,0.9,1187.778,0.9,931.4,1,1053.4,1,918.9,1,1156.889,0.9,1,0.969,0.812,1,0.8,1,0.75,0.9,0.955,0.75,0.8,1,0.75,0.9,1
Emo_Nback_GE_20160913,LIBR,NGL4MJW6,1,807.154,0.769,829,0.85,776.774,0.775,723.667,0.75,903.714,0.7,764.943,0.875,768.833,0.9,713.895,0.95,706.5,0.9,895.067,0.75,862.906,0.662,896.688,0.8,876.333,0.6,749.417,0.6,913.692,0.65,812.966,0.725,787.353,0.85,827.25,0.8,862.071,0.7,769.273,0.55,805.778,0.9,635.1,1,834.25,0.8,807,0.5,766.625,0.8,1147.5,0.6,899.167,0.6,737.833,0.6,801.969,0.812,870.647,0.85,722.933,0.75,602.562,0.8,990.706,0.85,731.889,0.9,801.444,0.9,604.3,1,939.1,1,1026.75,0.8,605.167,0.6,599.667,0.6,1064.429,0.7,0.935,0.969,0.469,0.625,1,0.864,0.375,0.8,0.909,0.375,0.6,0.955,0.5,0.8,0.727
Emo_Nback_GE_20160913,LIBR,P6NAG8DY,2,1054.632,0.95,952,0.975,1030.306,0.9,1027.919,0.925,1201.3,1,917.709,0.988,819.3,1,853.368,0.95,938.75,1,1056.2,1,1202.808,0.912,1091.684,0.95,1228.059,0.85,1132.824,0.85,1346.4,1,1145.76,0.938,1041.85,1,1151.944,0.9,1211,0.85,1188.65,1,873.9,1,910,1,1108.6,1,977.6,1,1209.8,1,1454.375,0.8,1357.286,0.7,1399.7,1,965.87,0.963,857.421,0.95,908.667,0.9,872.3,1,1213.95,1,764.7,1,790.444,0.9,768.9,1,1134.8,1,960.444,0.9,1026.889,0.9,975.7,1,1293.1,1,0.978,0.906,0.938,1,0.9,1,0.875,0.8,0.955,0.875,0.9,0.955,1,1,1
Emo_Nback_GE_20160913,LIBR,P9NTMNTN,2,876.293,0.938,847.865,0.925,852.744,0.975,809.811,0.925,996.027,0.925,781.429,0.963,786.263,0.95,732.85,1,711.35,1,908.167,0.9,976.356,0.912,912.889,0.9,978.947,0.95,925.647,0.85,1079.263,0.95,897.662,0.925,784,0.85,878.65,1,862.389,0.9,1052.789,0.95,764,0.9,742.9,1,763.2,1,994.667,0.9,806.5,0.8,1014.4,1,986.375,0.8,1105.1,1,855.487,0.95,902.15,1,825.474,0.95,760,0.95,936.111,0.9,806.3,1,722.8,1,659.5,1,821.667,0.9,998,1,939.556,0.9,871.667,0.9,1050.556,0.9,0.957,0.938,0.875,0.75,1,0.955,1,0.9,1,1,0.8,0.955,0.75,1,0.955
Emo_Nback_GE_20160913,LIBR,RBTUEV72,2,926.092,0.95,877.947,0.95,910.846,0.975,876.108,0.925,1038.553,0.95,768.859,0.975,769.3,1,669.45,1,654.222,0.9,971,1,1091.824,0.925,998.667,0.9,1164.947,0.95,1086.316,0.95,1113.611,0.9,961.558,0.963,917.5,0.9,881.4,1,919.842,0.95,1121,1,739.3,1,651.3,1,737.1,1,1184.4,1,1140.25,0.8,1111.5,1,1122.889,0.9,1057.6,1,889.68,0.938,842.35,1,941.842,0.95,829.944,0.9,946.944,0.9,799.3,1,687.6,1,550.625,0.8,757.6,1,885.4,1,1224.333,0.9,1053.4,1,1183.625,0.8,0.978,1,0.938,0.875,1,0.955,1,1,0.955,0.875,0.8,1,1,0.9,0.955
Emo_Nback_GE_20160829,LIBR,TM382X5A,4,954.714,0.394,1003.5,0.45,944.111,0.45,814.778,0.225,986.5,0.45,1067.6,0.312,1228.125,0.4,984.5,0.5,968,0.1,1016.8,0.25,880.447,0.475,823.8,0.5,893.625,0.4,771,0.35,974.846,0.65,1002,0.463,1046.5,0.6,1051,0.5,737,0.25,1032.1,0.5,1250.5,0.6,1123.571,0.7,1053,0.1,786.25,0.4,842.5,0.6,881.667,0.3,658,0.4,1196,0.6,887.423,0.325,917.5,0.3,810.5,0.4,912,0.2,929.5,0.4,1161,0.2,660,0.3,883,0.1,1939,0.1,795.75,0.4,900.8,0.5,921.667,0.3,785.286,0.7,0.326,0.375,0.375,0.25,0.4,0.545,0.5,0.3,0.5,0.125,0.3,0.227,0.625,0.5,0.364
Emo_Nback_GE_20160913,LIBR,UY8GTG7G,1,1156.661,0.775,1139.118,0.85,1165.912,0.85,1195.867,0.75,1122.269,0.65,1106.333,0.863,1058.111,0.9,1063.588,0.85,1240.167,0.9,1055.438,0.8,1219.8,0.688,1230.25,0.8,1268.235,0.85,1129.417,0.6,1229.2,0.5,1126.052,0.725,1101.857,0.7,1136.5,0.9,1184.615,0.65,1079.077,0.65,990.25,0.8,1005.7,1,1374.625,0.8,912.125,0.8,1250.667,0.6,1300,0.8,880.6,0.5,1346.2,0.5,1183.561,0.825,1165.2,1,1199,0.8,1204.471,0.85,1165.462,0.65,1112.4,1,1146.286,0.7,1132.6,1,1198.75,0.8,1218,1,1240,0.9,1307.143,0.7,1112.2,0.5,0.913,0.719,0.562,0.75,0.9,0.864,0.875,0.6,0.955,0.625,0.6,0.864,0,0.8,0.818
Emo_Nback_GE_20160913,LIBR,VAMKAM75,1,1004.765,0.744,902.148,0.675,981.6,0.75,1044.788,0.825,1078.724,0.725,983.029,0.875,819.294,0.85,1007.556,0.9,1060.556,0.9,1038.706,0.85,1035.816,0.613,1043,0.5,942.667,0.6,1025.867,0.75,1135.417,0.6,994.317,0.787,817.231,0.65,1043.267,0.75,1068.833,0.9,1007.647,0.85,740.889,0.9,988.625,0.8,1037.4,1,942.1,1,989,0.4,1105.714,0.7,1108.125,0.8,1101.286,0.7,1016.518,0.7,981,0.7,919.933,0.75,1015.933,0.75,1179.417,0.6,907.5,0.8,1022.7,1,1089.5,0.8,1176.714,0.7,1079,0.6,714.4,0.5,931.857,0.7,1183.2,0.5,0.913,0.656,0.625,0.5,0.5,0.818,0.5,0.8,0.818,1,0.6,0.864,0.5,0.5,0.909
Emo_Nback_GE_20160913,LIBR,XVT1UD9C,1,799.333,0.15,735.429,0.175,905.25,0.1,728.6,0.125,846.5,0.2,834.333,0.113,655,0.1,1265,0.05,982.5,0.1,742.25,0.2,778.333,0.188,767.6,0.25,785.333,0.15,559.333,0.15,950.75,0.2,854.6,0.188,767.6,0.25,1048.333,0.15,582.667,0.15,1022,0.2, NaN,0,1265,0.1,939,0.1,785,0.1,767.6,0.5,940,0.2,404.5,0.2,1101,0.3,707.222,0.113,655,0.1,476,0.05,947.5,0.1,671,0.2,655,0.2, NaN,0,1026,0.1,728,0.3, NaN,0,476,0.1,869,0.1,500,0.1,0.087,0.188,0.25,0.25,0.3,0.091,0,0.3,0.045,0.25,0,0.136,0.5,0.2,0.091
Emo_Nback_GE_20160913,LIBR,YBXMBLAD,2,992.545,0.412,948.2,0.5,969,0.75,1092.125,0.4, NaN,0,861.95,0.5,948.2,1,775.7,1, NaN,0, NaN,0,1193.462,0.325, NaN,0,1355.6,0.5,1092.125,0.8, NaN,0,992.545,0.412,948.2,0.5,969,0.75,1092.125,0.4, NaN,0,948.2,1,775.7,1, NaN,0, NaN,0, NaN,0,1355.6,0.5,1092.125,0.8, NaN,0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,0.435,0.438,0.438,0.5,0.6,0.455,0.75,0.6,0.818,0.5,0.2,0.455,0,0,0
Emo_Nback_20160913,OAHU,TEST03F5,1,585,0.981,549.95,1,543.923,0.975,568.7,1,681.211,0.95,462.375,1,443.4,1,441.75,1,465.2,1,499.15,1,712.403,0.963,656.5,1,651.474,0.95,672.2,1,883.5,0.9,585.025,0.988,538.05,1,526.65,1,582,1,699.105,0.95,432.1,1,401.1,1,482.3,1,470.5,1,644,1,652.2,1,681.7,1,953.111,0.9,584.974,0.975,561.85,1,562.105,0.95,555.4,1,663.316,0.95,454.7,1,482.4,1,448.1,1,527.8,1,669,1,650.667,0.9,662.7,1,813.889,0.9,1,1,0.938,1,1,1,1,0.9,1,1,1,1,0.75,1,1
Emo_Nback_20160913,OAHU,TEST5DDD,3,985.787,0.881,966.658,0.95,985.486,0.875,947.538,0.975,1062.655,0.725,928.362,0.863,851.7,1,1039,0.85,872.684,0.95,983,0.65,1040.819,0.9,1094.389,0.9,934.944,0.9,1018.65,1,1127.375,0.8,1046.075,0.838,1021.15,1,986.941,0.85,1016.947,0.95,1233.091,0.55,790.1,1,1042.714,0.7,986.444,0.9,905.667,0.3,1252.2,1,947.9,1,1044.4,1,1355.875,0.8,931.203,0.925,906.111,0.9,984.111,0.9,881.6,1,958.5,0.9,913.3,1,1036.4,1,770.3,1,1006.2,1,897.125,0.8,918.75,0.8,992.9,1,898.875,0.8,0.957,0.875,0.75,0.75,1,1,0.75,0.7,1,0.875,1,1,0.625,0.7,0.773
Emo_Nback_20160913,OAHU,TEST5F11,1,750.987,0.944,682.25,1,653.5,0.95,820.865,0.925,858.444,0.9,690.973,0.938,642.55,1,615.556,0.9,743.842,0.95,764.389,0.9,810.211,0.95,721.95,1,687.65,1,902.167,0.9,952.5,0.9,708.171,0.95,696.75,1,622.167,0.9,756.632,0.95,753.211,0.95,689.2,1,611.25,0.8,718.778,0.9,676.3,1,704.3,1,630.9,1,790.7,1,838.667,0.9,794.373,0.938,667.75,1,681.7,1,888.667,0.9,976.059,0.85,595.9,1,619,1,766.4,1,874.5,0.8,739.6,1,744.4,1,1041.5,0.8,1066.333,0.9,0.978,0.938,0.812,1,1,1,0.875,0.9,1,0.875,0.9,0.955,0.5,1,1
Emo_Nback_20160913,OAHU,TEST6B11,2,771.833,0.9,814.892,0.925,709.105,0.95,700,0.85,864.2,0.875,729.829,0.95,733.889,0.9,610,1,703.95,1,887.667,0.9,818.779,0.85,891.632,0.95,819.222,0.9,694.357,0.7,839.353,0.85,770.581,0.925,786.789,0.95,637.632,0.95,791.947,0.95,877.176,0.85,661.6,1,479.7,1,827.8,1,944.5,0.8,925.889,0.9,813.111,0.9,752.111,0.9,817.333,0.9,773.157,0.875,844.556,0.9,780.579,0.95,583.533,0.75,851.944,0.9,824.25,0.8,740.3,1,580.1,1,842.2,1,860.8,1,825.333,0.9,590.4,0.5,864.125,0.8,0.913,0.906,0.75,0.75,1,0.955,0.75,1,1,0.75,0.8,0.909,0.75,0.9,0.909
Emo_Nback_GE_20160913,SRI,18YX7994,3,940.25,0.05,592,0.025,967,0.1,955,0.05,1152,0.025,865.5,0.05, NaN,0,776,0.1,955,0.1, NaN,0,1015,0.05,592,0.05,1158,0.1, NaN,0,1152,0.05,922.8,0.062, NaN,0,776,0.1,955,0.1,1152,0.05, NaN,0,776,0.2,955,0.2, NaN,0, NaN,0, NaN,0, NaN,0,1152,0.1,969.333,0.037,592,0.05,1158,0.1, NaN,0, NaN,0, NaN,0, NaN,0, NaN,0, NaN,0,592,0.1,1158,0.2, NaN,0, NaN,0,0,0.031,0.062,0,0,0.045,0.125,0,0.136,0.125,0.1,0,0,0.1,0
Emo_Nback_GE_20160913,SRI,54AFKCAX,1,1139.143,0.131,1168.5,0.1,1184.167,0.15,1033.333,0.075,1130.375,0.2,1033.667,0.113,888,0.1,764.5,0.1, NaN,0,1199.6,0.25,1218.25,0.15,1449,0.1,1394,0.2,1033.333,0.15,1015,0.15,1327.1,0.125,1449,0.1,1396.75,0.2,1170.5,0.1,1222.5,0.1, NaN,0,1016,0.1, NaN,0,1497,0.1,1449,0.2,1523.667,0.3,1170.5,0.2,948,0.1,968.273,0.138,888,0.1,759,0.1,759,0.05,1099.667,0.3,888,0.2,513,0.1, NaN,0,1125.25,0.4, NaN,0,1005,0.1,759,0.1,1048.5,0.2,0.13,0.062,0.156,0.125,0.1,0.091,0.125,0.2,0.136,0,0.1,0.091,0.375,0.3,0.091
Emo_Nback_20160913,UCLA,Z9T3MCZC,1,970.489,0.869,968.605,0.95,938.73,0.925,896.056,0.9,1110.714,0.7,907.463,0.838,849.211,0.95,924.176,0.85,850.75,1,1085.364,0.55,1029.139,0.9,1088,0.95,951.1,1,952.688,0.8,1127.118,0.85,1061.641,0.8,1026.667,0.9,1034.5,0.9,975.235,0.85,1296.818,0.55,876.556,0.9,1093.125,0.8,917.6,1,1551,0.3,1176.778,0.9,987.6,1,1057.571,0.7,1201.5,0.8,892.707,0.938,916.35,1,848,0.95,825.211,0.95,990.294,0.85,824.6,1,774,0.9,783.9,1,910.75,0.8,1008.1,1,914.6,1,871.111,0.9,1061,0.9,0.891,0.844,0.719,0.875,0.9,1,0.625,1,1,1,0.9,0.864,0.375,0.6,0.864
